restaurantID,url,name,address,averagePrice,chefName1,chefName2,chefName3,cuisine,description,isBookable,maxPartySize,schedule,promotions,phone,photo,ratingValue,reviewCount,style,latitude,longitude,location,city,ambienceRatingSummary,foodRatingSummary,serviceRatingSummary,paymentAcceptedSummary
342831,https://www.thefork.com/restaurant/spice-lounge-r342831,spice Lounge,"8200-090,Albufeira, Portugal",13,rajveer singh,Not Applicable,Not Applicable,Indian,,True,70.0,"{'Monday': '13:00 - 22:30', 'Tuesday': '13:00 - 22:30', 'Wednesday': '13:00 - 22:30', 'Thursday': '13:00 - 22:30', 'Friday': '13:00 - 22:30', 'Saturday': '13:00 - 22:30', 'Sunday': '13:00 - 22:30'}",No Offers,289501102,https://res.cloudinary.com/tf-lab/image/upload/restaurant/d6748a71-c90c-4a3a-882a-28f9e22f6b3d/2af130bf-7cc6-485a-9641-2b295883c8a4.jpg,9.3,124.0,Not Available,,,Albufeira,Albufeira,8.8,9.1,9.3,"['Credit Card', 'Mastercard', 'Visa']"
636389,https://www.thefork.com/restaurant/restaurante-paraiso-do-algarve-r636389,Restaurante Paraiso do Algarve,"Estr. do Foral,Albufeira, Portugal",20,Jose Guerreiro Dias Martins,Not Applicable,Not Applicable,Portuguese,,True,60.0,"{'Monday': '12:30 - 15:00, 19:00 - 22:30', 'Tuesday': 'Closed', 'Wednesday': '12:30 - 15:00, 19:00 - 22:30', 'Thursday': '19:00 - 22:30', 'Friday': '19:00 - 22:30', 'Saturday': '19:00 - 22:30', 'Sunday': '19:00 - 22:30'}","[{'promotion_type': '20% off', 'day_of_week': 'Saturday', 'start_time': '8:45pm', 'end_time': '9:15pm'}, {'promotion_type': '10% off', 'day_of_week': 'Saturday', 'start_time': '5:00pm', 'end_time': '8:45pm'}, {'promotion_type': '20% off', 'day_of_week': 'Sunday', 'start_time': '7:00pm', 'end_time': '10:45pm'}]",967679803,https://res.cloudinary.com/tf-lab/image/upload/restaurant/8d95c34d-2b44-475f-9050-a844ead872be/8a2f0149-7c51-4a23-b9d1-caa136e89cc3.jpg,9.3,234.0,Good for families,,,Albufeira,Albufeira,9.4,9.5,9.9,"['American Express', 'Cash', 'Credit Card', 'Mastercard', 'Visa', 'Visa Electron']"
730521,https://www.thefork.com/restaurant/paper-moon-r730521,Paper Moon,"Estrada da Galé,Albufeira, Portugal",30,Julio Ferradas,Not Applicable,Not Applicable,Italian,,True,60.0,"{'Monday': '18:30 - 22:45', 'Tuesday': '18:30 - 22:45', 'Wednesday': '18:30 - 22:45', 'Thursday': '18:30 - 22:45', 'Friday': '18:30 - 22:45', 'Saturday': '18:30 - 22:45', 'Sunday': '18:30 - 22:45'}","[{'promotion_type': 'Free drink', 'day_of_week': 'Monday', 'start_time': '7:30pm', 'end_time': '9:00pm'}, {'promotion_type': '10% off', 'day_of_week': 'Friday', 'start_time': '6:15pm', 'end_time': '8:30pm'}, {'promotion_type': '10% off', 'day_of_week': 'Saturday', 'start_time': '6:15pm', 'end_time': '9:45pm'}]",Not Available,https://res.cloudinary.com/tf-lab/image/upload/restaurant/8c708468-52ac-4d1d-8519-cd6a09489c2b/4d23ec7a-2ed0-4bc9-ba35-fba60697c09b.jpg,9.2,199.0,After work,,,Albufeira,Albufeira,9.3,9.2,8.9,"['MBWay', 'MBWay']"
325917,https://www.thefork.com/restaurant/paulus-pizzeria-r325917,Paulus Pizzeria,"Estr. de Santa Eulália,  Edifício Oura Casa Branca - Loja 1,Albufeira, Portugal",25,Not Applicable,Not Applicable,Not Applicable,Italian,,True,120.0,"{'Monday': '17:00 - 23:00', 'Tuesday': '17:00 - 23:00', 'Wednesday': '17:00 - 23:00', 'Thursday': '17:00 - 23:00', 'Friday': '17:00 - 23:00', 'Saturday': '17:00 - 23:00', 'Sunday': '17:00 - 23:00'}","[{'promotion_type': 'Free drink', 'day_of_week': 'Sunday', 'start_time': '7:45pm', 'end_time': '10:15pm'}, {'promotion_type': '10% off', 'day_of_week': 'Sunday', 'start_time': '5:30pm', 'end_time': '9:00pm'}, {'promotion_type': 'Free drink', 'day_of_week': 'Saturday', 'start_time': '7:15pm', 'end_time': '9:00pm'}]",289587159,https://res.cloudinary.com/tf-lab/image/upload/restaurant/67684a29-c1f4-4fa5-8fd5-a260a0c10765/9bf23b32-fb2c-4fa4-8e2a-5780b2fb1aba.jpg,9.1,401.0,Fine Dining,,,Albufeira,Albufeira,9.1,9.5,9.2,"['Credit Card', 'Mastercard', 'Visa']"
639581,https://www.thefork.com/restaurant/terrazza-del-mare-r639581,Terrazza Del Mare,"R. Alm. Gago Coutinho n.º 31,Albufeira, Portugal",18,Not Applicable,Not Applicable,Not Applicable,Italian,,True,60.0,"{'Monday': 'Closed', 'Tuesday': '11:30 - 21:30', 'Wednesday': '11:30 - 21:30', 'Thursday': '11:30 - 21:30', 'Friday': '11:30 - 21:30', 'Saturday': '11:30 - 21:30', 'Sunday': '11:30 - 21:30'}",No Offers,963189556,https://res.cloudinary.com/tf-lab/image/upload/restaurant/67f24455-a3c9-4a95-8b50-6234e2ad88fa/b49a86fb-5a87-490d-ad75-531e4dc99f19.jpg,9.2,653.0,After work,,,Albufeira,Albufeira,9.9,9.4,9.7,"['Credit Card', 'Mastercard', 'Visa', 'Visa Electron']"
326461,https://www.thefork.com/restaurant/johnny-hoopers-saxophone-bistro-r326461,Johnny Hoopers Saxophone Bistro,"R. Almeida Garrett 30,Albufeira, Portugal",29,Susan Hooper,Not Applicable,Not Applicable,International,,True,85.0,"{'Monday': '18:00 - 21:00', 'Tuesday': '18:00 - 22:00', 'Wednesday': 'Closed', 'Thursday': '18:00 - 21:00', 'Friday': '18:00 - 22:00', 'Saturday': '18:00 - 21:00', 'Sunday': '12:00 - 16:00'}","[{'promotion_type': '20% off', 'day_of_week': 'Monday', 'start_time': '8:45pm', 'end_time': '9:00pm'}, {'promotion_type': 'Free dessert', 'day_of_week': 'Friday', 'start_time': '5:30pm', 'end_time': '10:30pm'}, {'promotion_type': '10% off', 'day_of_week': 'Monday', 'start_time': '7:00pm', 'end_time': '10:15pm'}]",963176635,https://res.cloudinary.com/tf-lab/image/upload/restaurant/b8f859f7-2c9d-4ad4-9315-7e69bbfdbba9/94634c3f-7c38-4a6c-ac74-893096c04744.jpg,9.4,279.0,Good for groups,,,Albufeira,Albufeira,10.0,9.7,9.6,"['Credit Card', 'Mastercard', 'Visa']"
731397,https://www.thefork.com/restaurant/castelo-beach-club-r731397,Castelo Beach Club,"R. da Torre Velha 2,Albufeira, Portugal",22,Not Applicable,Not Applicable,Not Applicable,Mediterranean,,True,60.0,"{'Monday': '09:00 - 21:30', 'Tuesday': '09:00 - 21:30', 'Wednesday': '09:00 - 21:30', 'Thursday': '09:00 - 21:30', 'Friday': '09:00 - 21:30', 'Saturday': '09:00 - 21:30', 'Sunday': '09:00 - 21:30'}",No Offers,Not Available,https://res.cloudinary.com/tf-lab/image/upload/restaurant/17773e71-d68f-4eed-b310-25d01fff9a31/ee20ece6-4fa8-4844-8073-360a3f753e86.jpg,9.1,213.0,Birthday,,,Albufeira,Albufeira,9.9,9.8,10.0,"['MBWay', 'MBWay']"
343935,https://www.thefork.com/restaurant/jaipur-r343935,Jaipur,"R. Primeiro de Dezembro 28,Albufeira, Portugal",13,Not Applicable,Not Applicable,Not Applicable,Indian,,True,20.0,"{'Monday': '12:00 - 14:30, 18:00 - 22:30', 'Tuesday': '12:00 - 14:30, 18:00 - 22:30', 'Wednesday': '12:00 - 14:30, 18:00 - 22:30', 'Thursday': '12:00 - 14:30, 18:00 - 22:30', 'Friday': '12:00 - 14:30, 18:00 - 22:30', 'Saturday': '12:00 - 14:30, 18:00 - 22:30', 'Sunday': '12:00 - 14:30, 18:00 - 22:30'}",No Offers,289585707,https://res.cloudinary.com/tf-lab/image/upload/restaurant/bfc5671c-8a7b-4d62-ba68-762f5692abd1/bb398aa6-962e-401f-b4be-2642648a23cd.jpg,9.1,329.0,Good for groups,,,Albufeira,Albufeira,9.0,9.5,9.6,"['Mastercard', 'Visa']"
804109,https://www.thefork.com/restaurant/jardim-rustico-r804109,Jardim Rustico,"Av. Sá Carneiro 185,Albufeira, Portugal",30,Vitor Ferreira,Not Applicable,Not Applicable,Seafood,,True,,"{'Monday': '18:30 - 22:30', 'Tuesday': '18:30 - 22:30', 'Wednesday': '18:30 - 22:30', 'Thursday': '12:30 - 14:30, 18:30 - 22:30', 'Friday': '12:30 - 14:30, 18:30 - 22:30', 'Saturday': '12:30 - 14:30, 18:30 - 22:30', 'Sunday': '12:30 - 14:30, 18:30 - 22:30'}",No Offers,289582302,https://res.cloudinary.com/tf-lab/image/upload/restaurant/42ab18c7-c7ea-46e4-8568-a2bbeff0d772/0a4fbea9-6e84-4575-aca9-9a1c7eaf8578.jpg,8.9,85.0,After work,,,Albufeira,Albufeira,9.6,10.0,9.6,"['MBWay', 'MBWay', 'Credit Card', 'Maestro Card', 'Mastercard', 'Visa', 'Visa Electron']"
206495,https://www.thefork.com/restaurant/louro-e-salsa-r206495,Louro e Salsa,"R. de Dunfermline, Lote11F,Albufeira, Portugal",20,Ermelinda Silva,Not Applicable,Not Applicable,Vegan cuisine,,True,100.0,"{'Monday': '15:00 - 22:00', 'Tuesday': '15:00 - 22:00', 'Wednesday': 'Closed', 'Thursday': '15:00 - 22:00', 'Friday': '15:00 - 22:00', 'Saturday': '15:00 - 22:00', 'Sunday': '12:00 - 22:00'}",No Offers,289508043,https://res.cloudinary.com/tf-lab/image/upload/restaurant/a7e38be5-d010-4dc9-ad8c-9daa81cad9b8/fdbff5db-93d3-438f-afdb-9df5e5a73a7a.jpg,8.9,370.0,Good for families,,,Albufeira,Albufeira,8.8,9.4,9.6,"['Credit Card', 'Mastercard', 'Visa']"
732202,https://www.thefork.com/restaurant/infinity-sushi-steakhouse-r732202,Infinity - Sushi & Steakhouse,"R. São Gonçalo de Lagos,Albufeira, Portugal",26,Not Applicable,Not Applicable,Not Applicable,International,,True,60.0,"{'Monday': '12:00 - 23:00', 'Tuesday': '12:00 - 23:00', 'Wednesday': '12:00 - 23:00', 'Thursday': '12:00 - 23:00', 'Friday': '12:00 - 23:00', 'Saturday': '12:00 - 23:00', 'Sunday': '12:00 - 23:00'}",No Offers,289051965,https://res.cloudinary.com/tf-lab/image/upload/restaurant/990068b8-2eeb-423c-9ea6-be27fb226142/60b1bb92-9897-497d-888c-9a4526a522c7.jpg,8.8,24.0,Bachelor party,,,Albufeira,Albufeira,8.666666666666666,8.666666666666666,8.666666666666666,"['MBWay', 'MBWay']"
732206,https://www.thefork.com/restaurant/italian-planet-restaurant-r732206,Italian Planet Restaurant,"Av. da Liberdade 54-56,Albufeira, Portugal",16,Not Applicable,Not Applicable,Not Applicable,Portuguese,,True,60.0,"{'Monday': 'Closed', 'Tuesday': '12:00 - 24:00', 'Wednesday': '12:00 - 24:00', 'Thursday': '12:00 - 24:00', 'Friday': '12:00 - 24:00', 'Saturday': '12:00 - 24:00', 'Sunday': '12:00 - 24:00'}",No Offers,Not Available,https://res.cloudinary.com/tf-lab/image/upload/restaurant/889fbde9-b7d0-4e2b-b2ff-8d9e9b2024d4/4bb8feca-1802-468b-80f8-751e17328e82.jpg,8.9,9.0,Bachelor party,,,Albufeira,Albufeira,8.5,8.5,7.5,"['MBWay', 'MBWay']"
730516,https://www.thefork.com/restaurant/market-kitchen-r730516,Market Kitchen,"Estrada da Galé,Albufeira, Portugal",30,Julio Ferradas,Not Applicable,Not Applicable,International,,True,60.0,"{'Monday': '07:00 - 11:00, 12:30 - 15:00', 'Tuesday': '07:00 - 11:00, 12:30 - 15:00, 19:00 - 23:00', 'Wednesday': '07:00 - 11:00, 12:30 - 15:00, 19:00 - 23:00', 'Thursday': '07:00 - 11:00, 12:30 - 15:00, 19:00 - 23:00', 'Friday': '07:00 - 11:00, 12:30 - 15:00, 19:00 - 23:00', 'Saturday': '07:00 - 11:00, 12:30 - 15:00, 19:00 - 23:00', 'Sunday': '07:00 - 11:00, 12:30 - 15:00'}","[{'promotion_type': '30% off', 'day_of_week': 'Tuesday', 'start_time': '6:30pm', 'end_time': '9:15pm'}, {'promotion_type': 'Free drink', 'day_of_week': 'Tuesday', 'start_time': '5:45pm', 'end_time': '10:15pm'}, {'promotion_type': '30% off', 'day_of_week': 'Tuesday', 'start_time': '6:30pm', 'end_time': '10:15pm'}]",Not Available,https://res.cloudinary.com/tf-lab/image/upload/restaurant/00f5cb0f-29e2-4e65-ad4f-404c940447f3/ae24149a-031c-4e78-9049-3847c04981d2.jpg,8.7,55.0,After work,,,Albufeira,Albufeira,9.142857142857142,8.857142857142858,9.142857142857142,"['American Express', 'Apple Pay', 'MBWay', 'Credit Card', 'Maestro Card', 'Mastercard', 'Visa', 'Visa Electron']"
405433,https://www.thefork.com/restaurant/mother-india-r405433,Mother India,"Av. dos Descobrimentos,Albufeira, Portugal",13,Not Applicable,Not Applicable,Not Applicable,Indian,,True,45.0,"{'Monday': '17:30 - 24:00', 'Tuesday': '11:30 - 14:30, 17:30 - 24:00', 'Wednesday': '11:30 - 14:30, 17:30 - 24:00', 'Thursday': '11:30 - 14:30, 17:30 - 24:00', 'Friday': '11:30 - 14:30, 17:30 - 24:00', 'Saturday': '11:30 - 14:30, 17:30 - 24:00', 'Sunday': '11:30 - 14:30, 17:30 - 24:00'}",No Offers,289512543,https://res.cloudinary.com/tf-lab/image/upload/restaurant/dd012bc3-3437-49b7-8676-effd2344932e/cd381e28-cf36-4ee7-9b6d-c9f33684e894.jpg,8.7,200.0,Good for families,,,Albufeira,Albufeira,8.4,9.1,9.5,"['Credit Card', 'Mastercard', 'Visa']"
393031,https://www.thefork.com/restaurant/memorias-r393031,Memórias,"R. Miguel Torga,Albufeira, Portugal",25,Tiago,Not Applicable,Not Applicable,Portuguese,,True,90.0,"{'Monday': '12:00 - 15:00, 18:00 - 23:00', 'Tuesday': '12:00 - 15:00, 18:00 - 23:00', 'Wednesday': '12:00 - 15:00, 18:00 - 23:00', 'Thursday': '12:00 - 15:00, 18:00 - 23:00', 'Friday': '12:00 - 15:00, 18:00 - 23:00', 'Saturday': '18:00 - 23:00', 'Sunday': 'Closed'}","[{'promotion_type': '20% off', 'day_of_week': 'Wednesday', 'start_time': '7:00pm', 'end_time': '9:15pm'}, {'promotion_type': 'Happy Hour', 'day_of_week': 'Thursday', 'start_time': '2:45pm', 'end_time': '6:00pm'}]",289589497,https://res.cloudinary.com/tf-lab/image/upload/restaurant/45983501-77c1-4cab-b97b-cb5644d1fbe4/3428e1dd-7568-431b-b50b-ae0d8c500d4e.jpg,8.7,323.0,Fine Dining,,,Albufeira,Albufeira,8.7,8.6,8.6,"['Credit Card', 'Mastercard', 'Visa']"
285899,https://www.thefork.com/restaurant/wild-co-steakhouse-r285899,Wild&Co Steakhouse,"Avenida Sá Carneiro,Albufeira, Portugal",30,Paulo Pessoa,Not Applicable,Not Applicable,Steakhouse,,True,40.0,"{'Monday': 'Closed', 'Tuesday': 'Closed', 'Wednesday': 'Closed', 'Thursday': 'Closed', 'Friday': 'Closed', 'Saturday': 'Closed', 'Sunday': 'Closed'}",No Offers,289592337,https://res.cloudinary.com/tf-lab/image/upload/restaurant/a2ffe0b3-fb74-4b57-9b36-9cbf98780571/4e8f8db2-12b8-4b5b-8240-a7b93c8aaf5e.jpg,9.0,253.0,After work,,,Albufeira,Albufeira,8.8,7.9,8.5,"['Credit Card', 'Mastercard', 'Visa']"
652333,https://www.thefork.com/restaurant/steakhouse-by-real-r652333,Steakhouse by Real,"Grande Real Santa Eulália Resort & Hotel SPA,Albufeira, Portugal",27,Celso Padeiro,Not Applicable,Not Applicable,International,,True,60.0,"{'Monday': '19:00 - 23:00', 'Tuesday': '19:00 - 23:00', 'Wednesday': '19:00 - 23:00', 'Thursday': '19:00 - 23:00', 'Friday': '19:00 - 23:00', 'Saturday': '19:00 - 23:00', 'Sunday': '19:00 - 23:00'}","[{'promotion_type': '10% off', 'day_of_week': 'Sunday', 'start_time': '7:30pm', 'end_time': '9:00pm'}, {'promotion_type': 'Happy Hour', 'day_of_week': 'Tuesday', 'start_time': '4:30pm', 'end_time': '6:30pm'}, {'promotion_type': 'Free dessert', 'day_of_week': 'Tuesday', 'start_time': '5:30pm', 'end_time': '9:00pm'}]",915100629,https://res.cloudinary.com/tf-lab/image/upload/restaurant/3f10d30b-c5b2-4a52-9948-6beaddf25efd/a6ce79b9-2bae-409f-a1cc-e31d4213803c.jpg,8.5,48.0,Good for families,,,Albufeira,Albufeira,10.0,10.0,9.2,"['Credit Card', 'Mastercard', 'Visa', 'Visa Electron']"
730107,https://www.thefork.com/restaurant/restaurante-ribeiros-r730107,Restaurante Ribeiros,"Estr. de Santa Eulália,Albufeira, Portugal",16,Not Applicable,Not Applicable,Not Applicable,Portuguese,,True,60.0,"{'Monday': 'Closed', 'Tuesday': 'Closed', 'Wednesday': 'Closed', 'Thursday': 'Closed', 'Friday': 'Closed', 'Saturday': 'Closed', 'Sunday': 'Closed'}",No Offers,Not Available,https://res.cloudinary.com/tf-lab/image/upload/restaurant/c4659f52-aaa0-4fa0-a126-5fe9eead6ed6/8f680078-9dd3-4bb7-ab22-0a39e80ea6b2.jpg,8.5,37.0,Author,,,Albufeira,Albufeira,8.666666666666666,8.666666666666666,8.666666666666666,"['MBWay', 'MBWay']"
695905,https://www.thefork.com/restaurant/hope-tapas-lounge-bar-r695905,Hope Tapas Lounge Bar,"Casa Do Lobo 13, Sítio de Santa Eulalia 8200-037 Albufeira,Albufeira, Portugal",13,Not Applicable,Not Applicable,Not Applicable,Mediterranean,,True,60.0,"{'Monday': '12:00 - 22:30', 'Tuesday': '12:00 - 22:30', 'Wednesday': '12:00 - 22:30', 'Thursday': '12:00 - 22:30', 'Friday': '12:00 - 22:30', 'Saturday': '12:00 - 22:30', 'Sunday': '12:00 - 22:30'}",No Offers,Not Available,https://res.cloudinary.com/tf-lab/image/upload/restaurant/ca169140-2276-497a-a637-e8d3576d3a58/05428e5f-7edd-4b8a-915a-5a519f98fa7d.jpg,8.7,135.0,After work,,,Albufeira,Albufeira,8.5,8.4,8.8,"['Credit Card', 'Mastercard', 'Visa', 'Visa Electron']"
755354,https://www.thefork.com/restaurant/texas-grill-bar-r755354,Texas Grill & Bar,"Av. 25 de Abril B,Albufeira, Portugal",25,Not Applicable,Not Applicable,Not Applicable,Steakhouse,,True,,"{'Monday': '11:00 - 24:00', 'Tuesday': '11:00 - 24:00', 'Wednesday': '11:00 - 24:00', 'Thursday': '11:00 - 24:00', 'Friday': '11:00 - 24:00', 'Saturday': '11:00 - 24:00', 'Sunday': '11:00 - 24:00'}","[{'promotion_type': '20% off', 'day_of_week': 'Thursday', 'start_time': '6:00pm', 'end_time': '11:15pm'}, {'promotion_type': 'Happy Hour', 'day_of_week': 'Thursday', 'start_time': '3:15pm', 'end_time': '6:00pm'}, {'promotion_type': 'Free drink', 'day_of_week': 'Tuesday', 'start_time': '6:45pm', 'end_time': '10:30pm'}]",Not Available,https://res.cloudinary.com/tf-lab/image/upload/restaurant/41a305dc-5682-4eea-af36-98bfe44fc51f/f71f6c19-f314-40bd-8af8-96e9fcf8b173.jpg,8.3,24.0,After work,,,Albufeira,Albufeira,8.857142857142858,9.428571428571429,8.857142857142858,"['MBWay', 'MBWay', 'Credit Card', 'Maestro Card', 'Mastercard', 'Visa']"
735118,https://www.thefork.com/restaurant/xerem-restaurante-r735118,Xerém Restaurante,"8200,Albufeira, Portugal",24,Miraela,Not Applicable,Not Applicable,Portuguese,,True,60.0,"{'Monday': 'Closed', 'Tuesday': '19:00 - 22:00', 'Wednesday': '19:00 - 22:00', 'Thursday': '19:00 - 22:00', 'Friday': '12:30 - 15:30, 19:00 - 22:00', 'Saturday': '12:30 - 15:30, 19:00 - 22:00', 'Sunday': '12:30 - 15:30, 19:00 - 22:00'}",No Offers,913134757,https://res.cloudinary.com/tf-lab/image/upload/restaurant/f6590159-2f9c-49a3-b604-bdc1346fb5d2/90d06626-1e62-4898-b87d-5628aa8d7daa.jpg,8.7,171.0,After work,,,Albufeira,Albufeira,9.5,9.7,9.6,"['MBWay', 'MBWay', 'Credit Card', 'Mastercard', 'Visa', 'Visa Electron']"
583727,https://www.thefork.com/restaurant/os-gregos-r583727,Os Gregos,"Av. da Liberdade 158,Albufeira, Portugal",15,Not Applicable,Not Applicable,Not Applicable,Greek,,True,60.0,"{'Monday': '11:00 - 22:00', 'Tuesday': '11:00 - 22:00', 'Wednesday': '11:00 - 22:00', 'Thursday': '11:00 - 22:00', 'Friday': '11:00 - 22:00', 'Saturday': '11:00 - 22:00', 'Sunday': '11:00 - 22:00'}",No Offers,963150903,https://res.cloudinary.com/tf-lab/image/upload/restaurant/f2bc85a5-b0e6-46af-8131-c37f0d5105fd/568f4eb4-e679-4976-b10b-652b66da9f29.jpg,8.5,80.0,Central location,,,Albufeira,Albufeira,8.88888888888889,9.777777777777779,9.11111111111111,"['Credit Card', 'Mastercard', 'Visa']"
732209,https://www.thefork.com/restaurant/central-planet-restaurant-grill-r732209,Central Planet Restaurant Grill,"Av. da Liberdade 44,Albufeira, Portugal",14,Not Applicable,Not Applicable,Not Applicable,Portuguese,,True,60.0,"{'Monday': '12:00 - 24:00', 'Tuesday': '12:00 - 24:00', 'Wednesday': '12:00 - 24:00', 'Thursday': '12:00 - 24:00', 'Friday': '12:00 - 24:00', 'Saturday': '12:00 - 24:00', 'Sunday': '12:00 - 24:00'}","[{'promotion_type': 'Free dessert', 'day_of_week': 'Sunday', 'start_time': '7:30pm', 'end_time': '8:45pm'}, {'promotion_type': 'Happy Hour', 'day_of_week': 'Sunday', 'start_time': '4:15pm', 'end_time': '5:00pm'}, {'promotion_type': 'Free dessert', 'day_of_week': 'Friday', 'start_time': '7:30pm', 'end_time': '8:15pm'}]",Not Available,https://res.cloudinary.com/tf-lab/image/upload/restaurant/ce8ed7ed-70b0-41ec-b27a-d7c111e2cde4/8c8d29cb-5027-4ebe-87c9-920db38643bb.jpg,8.0,30.0,Bachelor party,,,Albufeira,Albufeira,8.4,7.4,8.0,"['MBWay', 'MBWay']"
434481,https://www.thefork.com/restaurant/italian-republic-albufeira-r434481,Italian Republic - Albufeira,"R. Ramalho Ortigão 11,Albufeira, Portugal",15,Not Applicable,Not Applicable,Not Applicable,Italian,,True,60.0,"{'Monday': '12:00 - 23:00', 'Tuesday': '12:00 - 23:00', 'Wednesday': '12:00 - 23:00', 'Thursday': '12:00 - 23:00', 'Friday': '12:00 - 23:00', 'Saturday': '12:00 - 23:00', 'Sunday': '12:00 - 23:00'}","[{'promotion_type': '30% off', 'day_of_week': 'Sunday', 'start_time': '5:00pm', 'end_time': '9:45pm'}]",Not Available,https://res.cloudinary.com/tf-lab/image/upload/restaurant/586f78de-1f8f-4fe4-8d34-3779709bbeca/7b534518-ed7e-4c73-b082-ffb6a2d9fc28.jpg,9.2,1396.0,Cosy,,,Albufeira,Albufeira,9.2,9.6,9.2,"['Credit Card', 'Visa']"
689089,https://www.thefork.com/restaurant/solgamba-r689089,SolGamba,"R. do Ténis 3,Albufeira, Portugal",25,Not Applicable,Not Applicable,Not Applicable,European,,True,60.0,"{'Monday': '12:00 - 21:30', 'Tuesday': '12:00 - 21:30', 'Wednesday': '12:00 - 21:30', 'Thursday': '12:00 - 21:30', 'Friday': '12:00 - 21:30', 'Saturday': '12:00 - 21:30', 'Sunday': '12:00 - 21:30'}","[{'promotion_type': '30% off', 'day_of_week': 'Tuesday', 'start_time': '5:00pm', 'end_time': '8:15pm'}, {'promotion_type': 'Free drink', 'day_of_week': 'Saturday', 'start_time': '5:30pm', 'end_time': '9:30pm'}, {'promotion_type': '20% off', 'day_of_week': 'Wednesday', 'start_time': '8:00pm', 'end_time': '10:30pm'}]",Not Available,https://res.cloudinary.com/tf-lab/image/upload/restaurant/b661be9b-52ef-4ea4-a82e-1a26a9abf57a/9ccb78de-6a20-4960-b210-4a96328ab020.jpg,8.9,102.0,After work,,,Albufeira,Albufeira,9.714285714285714,9.571428571428571,10.0,"['Credit Card', 'Mastercard', 'Visa', 'Visa Electron']"
689837,https://www.thefork.com/restaurant/o-barril-r689837,O Barril,"Urb. os quintalões, lote 1, vale sta. maria,Albufeira, Portugal",11,Vitor Gomes,Not Applicable,Not Applicable,Portuguese,,True,60.0,"{'Monday': '12:00 - 15:00', 'Tuesday': '12:00 - 15:00', 'Wednesday': '12:00 - 15:00', 'Thursday': '12:00 - 15:00', 'Friday': '12:00 - 15:00', 'Saturday': '12:00 - 15:00', 'Sunday': 'Closed'}","[{'promotion_type': 'Free drink', 'day_of_week': 'Thursday', 'start_time': '5:00pm', 'end_time': '8:30pm'}, {'promotion_type': 'Free drink', 'day_of_week': 'Wednesday', 'start_time': '5:45pm', 'end_time': '10:45pm'}, {'promotion_type': 'Free dessert', 'day_of_week': 'Saturday', 'start_time': '7:30pm', 'end_time': '8:00pm'}]",925719022,https://res.cloudinary.com/tf-lab/image/upload/restaurant/48f3dbd2-457d-40e5-b32b-77c5b73ae02f/5d5de408-be0d-44a4-8823-b26ba89910e8.jpg,9.3,129.0,Bachelor party,,,Albufeira,Albufeira,9.2,9.6,9.7,"['Visa', 'Visa Electron']"
755356,https://www.thefork.com/restaurant/casa-nostra-r755356,Casa Nostra,"Av. 25 de Abril,Albufeira, Portugal",19,Not Applicable,Not Applicable,Not Applicable,Italian,,True,,"{'Monday': '11:00 - 24:00', 'Tuesday': '11:00 - 24:00', 'Wednesday': '11:00 - 24:00', 'Thursday': '11:00 - 24:00', 'Friday': '11:00 - 24:00', 'Saturday': '11:00 - 24:00', 'Sunday': '11:00 - 24:00'}","[{'promotion_type': 'Free drink', 'day_of_week': 'Thursday', 'start_time': '5:30pm', 'end_time': '9:30pm'}, {'promotion_type': '10% off', 'day_of_week': 'Friday', 'start_time': '5:45pm', 'end_time': '10:45pm'}, {'promotion_type': '10% off', 'day_of_week': 'Tuesday', 'start_time': '7:45pm', 'end_time': '10:00pm'}]",Not Available,https://res.cloudinary.com/tf-lab/image/upload/restaurant/e86ac8b8-9190-461f-a1b2-179ec59f75ad/b8905a61-e77c-430c-9353-1370d667e3c3.jpg,8.2,39.0,After work,,,Albufeira,Albufeira,9.142857142857142,7.714285714285714,8.285714285714286,"['MBWay', 'MBWay', 'Credit Card', 'Maestro Card', 'Mastercard', 'Visa']"
